id	question_id	choice	choice_number	created_at	updated_at	is_correct	correct_answer	order_id	media_type	media_url	shuffle_order_id	percentage_of_answer
4296	828	Hydroquinone	4	2018-01-22 19:41:36	2020-07-16 05:15:49	0	NULL	NULL	NULL	NULL	NULL	16
4297	828	Vitamin K epoxide	5	2018-01-22 19:41:36	2020-07-16 05:15:49	0	NULL	NULL	NULL	NULL	NULL	5
4298	829	Chordin	1	2018-01-22 19:43:09	2020-07-14 11:32:56	0	NULL	NULL	NULL	NULL	NULL	25
4299	829	Bone sialoprotein	2	2018-01-22 19:43:09	2020-07-14 11:32:56	0	NULL	NULL	NULL	NULL	NULL	6
4300	829	Osteocalcin	3	2018-01-22 19:43:09	2020-07-14 11:32:56	1	NULL	NULL	NULL	NULL	NULL	50
4301	829	Osteonectin	4	2018-01-22 19:43:09	2020-07-14 11:32:56	0	NULL	NULL	NULL	NULL	NULL	6
4302	829	Osteopontin	5	2018-01-22 19:43:09	2020-07-06 05:21:00	0	NULL	NULL	NULL	NULL	NULL	13
4303	830	Isoniazid	1	2018-01-22 19:44:33	2020-07-06 05:21:01	1	NULL	NULL	NULL	NULL	NULL	69
4304	830	Rifampin	2	2018-01-22 19:44:33	2020-07-06 05:21:01	0	NULL	NULL	NULL	NULL	NULL	15
4305	830	Streptomycin	3	2018-01-22 19:44:33	2020-07-06 05:21:01	0	NULL	NULL	NULL	NULL	NULL	8
4306	830	Ethambutol	4	2018-01-22 19:44:33	2020-05-30 08:04:13	0	NULL	NULL	NULL	NULL	NULL	0
4307	830	Prednisolone	5	2018-01-22 19:44:33	2020-05-30 08:04:13	0	NULL	NULL	NULL	NULL	NULL	0
4308	831	Cow milk protein allergy	1	2018-01-22 19:48:15	2020-07-06 05:27:13	0	NULL	NULL	NULL	NULL	NULL	27
4309	831	Septic osteomyelitis of tibia	2	2018-01-22 19:48:15	2020-07-06 05:27:13	0	NULL	NULL	NULL	NULL	NULL	20
4310	831	Septic arthritis of knee	3	2018-01-22 19:48:15	2020-07-06 05:27:13	0	NULL	NULL	NULL	NULL	NULL	7
4311	831	Severe sepsis	4	2018-01-22 19:48:15	2020-05-30 08:04:13	0	NULL	NULL	NULL	NULL	NULL	0
4312	831	Scurvy	5	2018-01-22 19:48:15	2020-07-06 05:27:13	1	NULL	NULL	NULL	NULL	NULL	47
4313	832	Polyarthritis	1	2018-01-22 19:49:45	2020-07-17 07:32:11	0	NULL	NULL	NULL	NULL	NULL	25
4314	832	Bleeding tendency	2	2018-01-22 19:49:45	2020-05-30 08:04:13	0	NULL	NULL	NULL	NULL	NULL	0
4315	832	Foot drop	3	2018-01-22 19:49:45	2020-07-17 07:32:11	1	NULL	NULL	NULL	NULL	NULL	33
4316	832	Renal failure	4	2018-01-22 19:49:45	2020-07-17 07:32:11	0	NULL	NULL	NULL	NULL	NULL	8
4317	832	Thromboembolic phenomena	5	2018-01-22 19:49:45	2020-07-17 07:32:11	0	NULL	NULL	NULL	NULL	NULL	33
4318	833	Perianal rash and itching	1	2018-01-22 19:51:11	2020-07-06 05:21:01	0	NULL	NULL	NULL	NULL	NULL	8
4319	833	Beefy red tongue	2	2018-01-22 19:51:11	2020-07-10 12:21:50	1	NULL	NULL	NULL	NULL	NULL	15
4320	833	Dermatitis over abdomen	3	2018-01-22 19:51:11	2020-07-10 12:21:50	0	NULL	NULL	NULL	NULL	NULL	46
4321	833	Hypopigmented patches with atrophy of skin	4	2018-01-22 19:51:11	2020-07-10 12:21:50	0	NULL	NULL	NULL	NULL	NULL	15
4322	833	Dry mouth and dry eyes	5	2018-01-22 19:51:11	2020-07-10 12:21:50	0	NULL	NULL	NULL	NULL	NULL	15
4323	834	Vitamin B1 and vitamin B2	1	2018-01-22 19:53:38	2020-07-17 07:33:35	0	NULL	NULL	NULL	NULL	NULL	7
4324	834	Vitamin B2 and vitamin B6	2	2018-01-22 19:53:38	2020-07-17 07:33:35	1	NULL	NULL	NULL	NULL	NULL	50
4325	834	Vitamin B1 and folic acid	3	2018-01-22 19:53:38	2020-07-17 07:33:35	0	NULL	NULL	NULL	NULL	NULL	7
4326	834	Vitamin B2 and vitamin B12	4	2018-01-22 19:53:38	2020-07-17 07:33:35	0	NULL	NULL	NULL	NULL	NULL	7
4327	834	Folic acid and vitamin B12	5	2018-01-22 19:53:38	2020-07-17 07:33:35	0	NULL	NULL	NULL	NULL	NULL	29
4328	835	Carboxylase reactions	1	2018-01-22 19:56:03	2020-07-06 05:21:01	1	NULL	NULL	NULL	NULL	NULL	50
4329	835	Deamination reactions	2	2018-01-22 19:56:03	2020-07-06 05:21:01	0	NULL	NULL	NULL	NULL	NULL	25
4330	835	Transamination reactions	3	2018-01-22 19:56:03	2020-05-30 08:04:13	0	NULL	NULL	NULL	NULL	NULL	0
4331	835	Oxidation-reduction reactions	4	2018-01-22 19:56:03	2020-07-06 05:21:01	0	NULL	NULL	NULL	NULL	NULL	25
4332	835	One carbon transfer reactions	5	2018-01-22 19:56:03	2020-05-30 08:04:13	0	NULL	NULL	NULL	NULL	NULL	0
4333	836	Acyl group transfer reactions	1	2018-01-22 19:57:51	2020-07-06 05:21:01	1	NULL	NULL	NULL	NULL	NULL	45
4334	836	Carboxylase reactions	2	2018-01-22 19:57:51	2020-07-06 05:21:01	0	NULL	NULL	NULL	NULL	NULL	18
4335	836	Decarboxylase reactions	3	2018-01-22 19:57:51	2020-07-06 05:21:01	0	NULL	NULL	NULL	NULL	NULL	18
4336	836	Transamination reactions	4	2018-01-22 19:57:51	2020-07-06 05:21:01	0	NULL	NULL	NULL	NULL	NULL	9
4337	836	One carbon transfer reactions	5	2018-01-22 19:57:51	2020-07-06 05:21:01	0	NULL	NULL	NULL	NULL	NULL	9
4338	837	Vitamin A	1	2018-01-22 19:59:27	2020-07-05 09:35:38	0	NULL	NULL	NULL	NULL	NULL	6
4339	837	Vitamin B12	2	2018-01-22 19:59:27	2020-07-06 05:21:01	0	NULL	NULL	NULL	NULL	NULL	29
4340	837	Vitamin C	3	2018-01-22 19:59:27	2020-07-06 05:21:01	0	NULL	NULL	NULL	NULL	NULL	12
4341	837	Vitamin D	4	2018-01-22 19:59:27	2020-07-06 05:21:01	0	NULL	NULL	NULL	NULL	NULL	18
4342	837	Vitamin E	5	2018-01-22 19:59:27	2020-07-06 05:21:01	1	NULL	NULL	NULL	NULL	NULL	35
4343	838	Anemia	1	2018-01-22 20:01:16	2020-07-06 05:21:01	1	NULL	NULL	NULL	NULL	NULL	70
4344	838	Hypoalbuminemia	2	2018-01-22 20:01:16	2020-07-06 05:21:01	0	NULL	NULL	NULL	NULL	NULL	30
4345	838	Hyperproteinemia	3	2018-01-22 20:01:16	2020-05-30 08:04:13	0	NULL	NULL	NULL	NULL	NULL	0
4346	838	Hyperbilirubinemia	4	2018-01-22 20:01:16	2020-05-30 08:04:13	0	NULL	NULL	NULL	NULL	NULL	0
4347	838	Hyperglycemia	5	2018-01-22 20:01:16	2020-05-30 08:04:13	0	NULL	NULL	NULL	NULL	NULL	0
4348	839	Vitamin A	1	2018-01-22 20:02:56	2020-07-16 05:24:25	0	NULL	NULL	NULL	NULL	NULL	12
4349	839	Vitamin D	2	2018-01-22 20:02:56	2020-07-16 05:24:25	0	NULL	NULL	NULL	NULL	NULL	12
4350	839	Vitamin E	3	2018-01-22 20:02:56	2020-07-16 05:24:25	0	NULL	NULL	NULL	NULL	NULL	18
4351	839	Vitamin K	4	2018-01-22 20:02:56	2020-07-16 05:24:25	1	NULL	NULL	NULL	NULL	NULL	53
4352	839	Pantothenic acid	5	2018-01-22 20:02:56	2020-07-06 05:21:01	0	NULL	NULL	NULL	NULL	NULL	6
4353	840	Folic acid	1	2018-01-22 20:04:32	2020-07-13 05:59:55	1	NULL	NULL	NULL	NULL	NULL	33
4354	840	Biotin	2	2018-01-22 20:04:32	2020-07-13 05:59:55	0	NULL	NULL	NULL	NULL	NULL	25
4355	840	Niacin	3	2018-01-22 20:04:32	2020-07-13 05:59:55	0	NULL	NULL	NULL	NULL	NULL	25
4356	840	Vitamin D	4	2018-01-22 20:04:32	2020-07-13 05:59:55	0	NULL	NULL	NULL	NULL	NULL	17
4357	840	Vitamin K	5	2018-01-22 20:04:32	2020-05-30 08:04:13	0	NULL	NULL	NULL	NULL	NULL	0
4358	841	Chief cells	1	2018-01-22 20:06:04	2020-07-06 05:21:01	0	NULL	NULL	NULL	NULL	NULL	6
4359	841	Enteroendocrine cells	2	2018-01-22 20:06:04	2020-06-29 22:49:15	0	NULL	NULL	NULL	NULL	NULL	13
4360	841	Foveolar cells	3	2018-01-22 20:06:04	2020-07-06 05:21:01	0	NULL	NULL	NULL	NULL	NULL	6
4361	841	Parietal cells	4	2018-01-22 20:06:04	2020-07-06 05:21:01	1	NULL	NULL	NULL	NULL	NULL	75
4362	841	Epithelial cells	5	2018-01-22 20:06:04	2020-05-30 08:04:13	0	NULL	NULL	NULL	NULL	NULL	0
4363	842	Impaired blood flow through the liver	1	2018-01-22 20:13:17	2020-07-14 11:58:10	0	NULL	NULL	NULL	NULL	NULL	25
4364	842	Impaired blood flow into the liver	2	2018-01-22 20:13:17	2020-07-14 11:58:10	0	NULL	NULL	NULL	NULL	NULL	8
4365	842	Hepatic vein thrombosis	3	2018-01-22 20:13:17	2020-07-14 11:58:10	1	NULL	NULL	NULL	NULL	NULL	33
4366	842	Sinusoidal endothelial injury	4	2018-01-22 20:13:17	2020-07-14 11:58:10	0	NULL	NULL	NULL	NULL	NULL	8
4367	842	Retrograde congestion of liver blood flow	5	2018-01-22 20:13:17	2020-07-14 11:58:10	0	NULL	NULL	NULL	NULL	NULL	25
4368	843	Two sexual partner	1	2018-01-22 20:15:03	2020-07-13 15:59:54	0	NULL	NULL	NULL	NULL	NULL	9
4369	843	Muscular sprain	2	2018-01-22 20:15:03	2020-07-13 15:59:54	0	NULL	NULL	NULL	NULL	NULL	9
4370	843	Bedridden for six weeks	3	2018-01-22 20:15:03	2020-07-13 15:59:54	1	NULL	NULL	NULL	NULL	NULL	18
4371	843	Undiagnosed minimal spine fracture	4	2018-01-22 20:15:03	2020-07-13 15:59:54	0	NULL	NULL	NULL	NULL	NULL	36
4372	843	Ankylosing spondylitis	5	2018-01-22 20:15:03	2020-07-13 15:59:54	0	NULL	NULL	NULL	NULL	NULL	27
4373	844	Cystitis	1	2018-01-22 20:20:28	2020-07-16 05:35:11	1	NULL	NULL	NULL	NULL	NULL	57
4374	844	Acute pyelonephritis	2	2018-01-22 20:20:28	2020-07-16 05:35:11	0	NULL	NULL	NULL	NULL	NULL	14
4375	844	Vaginitis	3	2018-01-22 20:20:28	2020-07-16 05:35:11	0	NULL	NULL	NULL	NULL	NULL	7
4376	844	Interstitial cystitis	4	2018-01-22 20:20:28	2020-07-16 05:35:11	0	NULL	NULL	NULL	NULL	NULL	14
4377	844	Hemorrhagic cystitis	5	2018-01-22 20:20:28	2020-07-16 05:35:11	0	NULL	NULL	NULL	NULL	NULL	7
4378	845	Unequal blood pressure in both arms	1	2018-01-22 20:22:39	2020-07-14 12:26:12	0	NULL	NULL	NULL	NULL	NULL	17
4379	845	Diastolic murmur	2	2018-01-22 20:22:39	2020-07-14 12:26:12	0	NULL	NULL	NULL	NULL	NULL	8
4380	845	Loud S3	3	2018-01-22 20:22:39	2020-07-14 12:26:12	0	NULL	NULL	NULL	NULL	NULL	25
4381	845	High volume pulse	4	2018-01-22 20:22:39	2020-07-14 12:26:12	0	NULL	NULL	NULL	NULL	NULL	25
4382	845	Nodular hepatomegaly	5	2018-01-22 20:22:39	2020-07-14 12:26:12	1	NULL	NULL	NULL	NULL	NULL	25
4383	846	Sexual abuse	1	2018-01-22 20:24:28	2020-07-14 12:11:15	0	NULL	NULL	NULL	NULL	NULL	8
4384	846	Physiological cause	2	2018-01-22 20:24:28	2020-07-14 12:11:15	1	NULL	NULL	NULL	NULL	NULL	33
4385	846	Embryonal rhabdomyosarcoma	3	2018-01-22 20:24:28	2020-07-14 12:11:15	0	NULL	NULL	NULL	NULL	NULL	8
4386	846	Vulvovaginitis	4	2018-01-22 20:24:28	2020-07-14 12:11:15	0	NULL	NULL	NULL	NULL	NULL	42
4387	846	Urethral prolapse	5	2018-01-22 20:24:28	2020-05-30 08:04:13	0	NULL	NULL	NULL	NULL	NULL	0
4388	847	Sex cord-stromal tumor	1	2018-01-22 20:28:31	2020-07-15 04:53:30	1	NULL	NULL	NULL	NULL	NULL	45
4389	847	Polycystic ovarian syndrome	2	2018-01-22 20:28:31	2020-07-15 04:53:30	0	NULL	NULL	NULL	NULL	NULL	36
4390	847	Metastatic secondaries	3	2018-01-22 20:28:31	2020-05-30 08:04:13	0	NULL	NULL	NULL	NULL	NULL	0
4391	847	Gestational trophoblastic tumor	4	2018-01-22 20:28:31	2020-07-15 04:53:30	0	NULL	NULL	NULL	NULL	NULL	18
4392	847	Yolk sac tumor	5	2018-01-22 20:28:31	2020-05-30 08:04:13	0	NULL	NULL	NULL	NULL	NULL	0
4393	848	Enlarged pituitary	1	2018-01-22 20:30:20	2020-06-16 05:22:05	0	NULL	NULL	NULL	NULL	NULL	36
4394	848	Enlarged  ovary	2	2018-01-22 20:30:20	2020-06-16 05:22:05	1	NULL	NULL	NULL	NULL	NULL	36
4395	848	Enlarged  thyroid	3	2018-01-22 20:30:20	2020-06-16 05:22:05	0	NULL	NULL	NULL	NULL	NULL	14
4396	848	Enlarged adrenal	4	2018-01-22 20:30:20	2020-06-16 05:22:05	0	NULL	NULL	NULL	NULL	NULL	14
4397	848	Enlarged uterus	5	2018-01-22 20:30:20	2020-05-30 08:04:13	0	NULL	NULL	NULL	NULL	NULL	0
4398	849	Endometriosis	1	2018-01-22 20:32:38	2020-07-14 12:32:30	0	NULL	NULL	NULL	NULL	NULL	60
4399	849	Adenomyosis	2	2018-01-22 20:32:38	2020-07-14 12:32:30	0	NULL	NULL	NULL	NULL	NULL	10
4400	849	Pelvic inflammatory disease	3	2018-01-22 20:32:38	2020-07-14 12:32:30	0	NULL	NULL	NULL	NULL	NULL	10
4401	849	Mittelschmerz	4	2018-01-22 20:32:38	2020-07-14 12:32:30	1	NULL	NULL	NULL	NULL	NULL	20
4402	849	Ovarian carcinoma	5	2018-01-22 20:32:38	2020-05-30 08:04:13	0	NULL	NULL	NULL	NULL	NULL	0
4403	850	Androgen	1	2018-01-22 20:34:34	2020-07-14 12:46:44	0	NULL	NULL	NULL	NULL	NULL	15
4404	850	Estrogen	2	2018-01-22 20:34:34	2020-07-14 12:46:44	0	NULL	NULL	NULL	NULL	NULL	31
4405	850	CA 125	3	2018-01-22 20:34:34	2020-07-14 12:46:44	1	NULL	NULL	NULL	NULL	NULL	38
4406	850	AFP	4	2018-01-22 20:34:34	2020-06-25 09:53:30	0	NULL	NULL	NULL	NULL	NULL	8
4407	850	hCG	5	2018-01-22 20:34:34	2020-06-25 09:53:30	0	NULL	NULL	NULL	NULL	NULL	8
4408	851	LDH	1	2018-01-22 20:36:27	2020-07-14 12:49:25	0	NULL	NULL	NULL	NULL	NULL	6
4409	851	Alpha feto protein	2	2018-01-22 20:36:27	2020-07-17 03:45:06	1	NULL	NULL	NULL	NULL	NULL	35
4410	851	Estrogen	3	2018-01-22 20:36:27	2020-07-17 03:45:06	0	NULL	NULL	NULL	NULL	NULL	41
4411	851	Androgen	4	2018-01-22 20:36:27	2020-07-17 03:45:06	0	NULL	NULL	NULL	NULL	NULL	18
4412	851	Thyroxine	5	2018-01-22 20:36:27	2020-05-30 08:04:13	0	NULL	NULL	NULL	NULL	NULL	0
4413	852	Triploid karyotype	1	2018-01-22 20:38:23	2020-07-17 03:47:56	1	NULL	NULL	NULL	NULL	NULL	27
4414	852	Invasive metastatic lesions to the lungs	2	2018-01-22 20:38:23	2020-05-30 08:04:13	0	NULL	NULL	NULL	NULL	NULL	0
4415	852	Honey comb uterus	3	2018-01-22 20:38:23	2020-07-17 03:47:56	0	NULL	NULL	NULL	NULL	NULL	33
4416	852	Absence of fetal parts	4	2018-01-22 20:38:23	2020-07-07 04:27:31	0	NULL	NULL	NULL	NULL	NULL	7
4417	852	Associated with endometriosis	5	2018-01-22 20:38:23	2020-07-17 03:47:56	0	NULL	NULL	NULL	NULL	NULL	33
4418	853	Rhabdomyoma	1	2018-01-22 20:39:57	2020-07-12 21:52:39	0	NULL	NULL	NULL	NULL	NULL	29
4419	853	Rhabdomyosarcoma	2	2018-01-22 20:39:57	2020-07-12 21:52:39	1	NULL	NULL	NULL	NULL	NULL	43
4420	853	Clear cell adenocarcinoma	3	2018-01-22 20:39:57	2020-05-30 08:04:13	0	NULL	NULL	NULL	NULL	NULL	0
4421	853	Gardner cyst	4	2018-01-22 20:39:57	2020-07-12 21:52:39	0	NULL	NULL	NULL	NULL	NULL	7
4422	853	Squamous cell carcinoma	5	2018-01-22 20:39:57	2020-07-12 21:52:39	0	NULL	NULL	NULL	NULL	NULL	21
4423	854	Sphingomyelin	1	2018-01-22 20:41:51	2020-07-14 13:50:34	0	NULL	NULL	NULL	NULL	NULL	39
4424	854	Spectrin	2	2018-01-22 20:41:51	2020-06-30 16:22:04	0	NULL	NULL	NULL	NULL	NULL	6
4425	854	Polycystin	3	2018-01-22 20:41:51	2020-07-14 13:50:34	1	NULL	NULL	NULL	NULL	NULL	33
4426	854	Tryptophan	4	2018-01-22 20:41:51	2020-07-14 13:50:34	0	NULL	NULL	NULL	NULL	NULL	17
4427	854	Frataxin	5	2018-01-22 20:41:51	2020-06-30 16:22:04	0	NULL	NULL	NULL	NULL	NULL	6
4428	855	VHL suppressor gene	1	2018-01-22 20:48:11	2020-07-14 13:56:01	0	NULL	NULL	NULL	NULL	NULL	21
4429	855	FGFR3 gene	2	2018-01-22 20:48:11	2020-05-30 08:04:13	0	NULL	NULL	NULL	NULL	NULL	0
4430	855	TP53 gene	3	2018-01-22 20:48:11	2020-07-14 13:56:01	1	NULL	NULL	NULL	NULL	NULL	29
4431	855	CNBP and DMPK genes	4	2018-01-22 20:48:11	2020-07-14 13:56:01	0	NULL	NULL	NULL	NULL	NULL	43
4432	855	COL1A	5	2018-01-22 20:48:11	2020-07-14 13:56:01	0	NULL	NULL	NULL	NULL	NULL	7
4433	856	Minimal change disease	1	2018-01-22 21:17:11	2020-07-14 14:01:23	0	NULL	NULL	NULL	NULL	NULL	11
4434	856	Focal segmental glomerulosclerosis	2	2018-01-22 21:17:11	2020-07-14 14:01:23	0	NULL	NULL	NULL	NULL	NULL	33
4435	856	Diffuse membranous glomerulopathy	3	2018-01-22 21:17:11	2020-07-14 14:01:23	1	NULL	NULL	NULL	NULL	NULL	22
4436	856	Type I MPGN	4	2018-01-22 21:17:11	2020-07-14 14:01:23	0	NULL	NULL	NULL	NULL	NULL	11
4437	856	Type II MPGN	5	2018-01-22 21:17:11	2020-07-14 14:01:23	0	NULL	NULL	NULL	NULL	NULL	22
4438	857	Staphylococcus aureus	1	2018-01-22 21:23:25	2020-07-14 09:58:05	0	NULL	NULL	NULL	NULL	NULL	58
4439	857	Gardnerella vaginalis	2	2018-01-22 21:23:25	2020-07-14 09:58:05	0	NULL	NULL	NULL	NULL	NULL	8
4440	857	Candida albicans	3	2018-01-22 21:23:25	2020-05-30 08:04:13	0	NULL	NULL	NULL	NULL	NULL	0
4441	857	Streptococcus agalactiae	4	2018-01-22 21:23:25	2020-07-14 09:58:05	1	NULL	NULL	NULL	NULL	NULL	17
4442	857	Chlamydia trachomatis	5	2018-01-22 21:23:25	2020-07-14 09:58:05	0	NULL	NULL	NULL	NULL	NULL	17
4443	858	Inhibition of intrahepatic bile secretion	1	2018-01-22 21:26:19	2020-07-14 14:03:35	1	NULL	NULL	NULL	NULL	NULL	20
4444	858	Obliterative fibrosis of intrahepatic and extrahepatic bile ducts	2	2018-01-22 21:26:19	2020-07-09 21:35:58	0	NULL	NULL	NULL	NULL	NULL	7
4445	858	Blockage of common bile duct	3	2018-01-22 21:26:19	2020-07-14 14:03:35	0	NULL	NULL	NULL	NULL	NULL	47
4446	858	Inflammatory destruction of extrahepatic bile ducts	4	2018-01-22 21:26:19	2020-07-14 14:03:35	0	NULL	NULL	NULL	NULL	NULL	20
4447	858	Irreversible diffuse fibrosis of the liver	5	2018-01-22 21:26:19	2020-07-09 21:35:58	0	NULL	NULL	NULL	NULL	NULL	7
4448	859	Streptococcus pyogenes	1	2018-01-22 21:27:31	2020-07-14 04:58:29	0	NULL	NULL	NULL	NULL	NULL	30
4449	859	Staphylococcus aureus	2	2018-01-22 21:27:31	2020-07-14 04:58:29	1	NULL	NULL	NULL	NULL	NULL	60
4450	859	Streptococcus agalactiae	3	2018-01-22 21:27:31	2020-07-14 04:58:29	0	NULL	NULL	NULL	NULL	NULL	10
4451	859	Chlamydia trachomatis	4	2018-01-22 21:27:31	2020-05-30 08:04:13	0	NULL	NULL	NULL	NULL	NULL	0
4452	859	Neisseria gonorrhoeae	5	2018-01-22 21:27:31	2020-05-30 08:04:13	0	NULL	NULL	NULL	NULL	NULL	0
4453	860	A.    Staphylococcus saprophyticus	1	2018-01-22 23:43:43	2020-07-15 11:45:59	1	NULL	NULL	NULL	NULL	NULL	45
4454	860	B.    Staphylococcus epidermidis	2	2018-01-22 23:43:43	2020-07-15 11:45:59	0	NULL	NULL	NULL	NULL	NULL	14
4455	860	C.    Staphylococcus aureus	3	2018-01-22 23:43:43	2020-07-15 11:45:59	0	NULL	NULL	NULL	NULL	NULL	27
4456	860	D.    Escherichia coli	4	2018-01-22 23:43:43	2020-07-15 11:45:59	0	NULL	NULL	NULL	NULL	NULL	9
4457	860	E.    Klebsiella pneumoniae	5	2018-01-22 23:43:43	2020-05-30 08:04:13	0	NULL	NULL	NULL	NULL	NULL	0
4458	861	String of pearls sign	1	2018-01-23 00:36:24	2020-07-14 09:58:53	1	NULL	NULL	NULL	NULL	NULL	33
4459	861	Picture frame appearance	2	2018-01-23 00:36:24	2020-07-11 05:49:27	0	NULL	NULL	NULL	NULL	NULL	7
4460	861	Coffee bean sign	3	2018-01-23 00:36:24	2020-07-14 09:58:53	0	NULL	NULL	NULL	NULL	NULL	33
4461	861	Gas in large bowel	4	2018-01-23 00:36:24	2020-07-14 09:58:53	0	NULL	NULL	NULL	NULL	NULL	13
4462	861	Thumbprinting	5	2018-01-23 00:36:24	2020-07-11 05:49:27	0	NULL	NULL	NULL	NULL	NULL	7
4463	862	Elevated blood urea nitrogen	1	2018-01-23 00:39:58	2020-06-27 04:35:18	0	NULL	NULL	NULL	NULL	NULL	8
4464	862	Hemoconcentration	2	2018-01-23 00:39:58	2020-06-27 04:35:18	0	NULL	NULL	NULL	NULL	NULL	17
4465	862	Metabolic acidosis	3	2018-01-23 00:39:58	2020-06-27 04:35:18	1	NULL	NULL	NULL	NULL	NULL	58
4466	862	Hypokalemia	4	2018-01-23 00:39:58	2020-06-27 04:35:18	0	NULL	NULL	NULL	NULL	NULL	17
4467	862	Hypoglycemia	5	2018-01-23 00:39:58	2020-05-30 08:04:13	0	NULL	NULL	NULL	NULL	NULL	0
4468	863	Erotomanic delusions	1	2018-01-23 00:41:24	2020-07-12 21:54:25	0	NULL	NULL	NULL	NULL	NULL	15
4469	863	Hypothermia	2	2018-01-23 00:41:24	2020-07-12 21:54:25	0	NULL	NULL	NULL	NULL	NULL	15
4470	863	Focal seizures	3	2018-01-23 00:41:24	2020-07-12 21:54:25	0	NULL	NULL	NULL	NULL	NULL	46
4471	863	Olfactory hallucinations	4	2018-01-23 00:41:24	2020-07-12 21:54:25	1	NULL	NULL	NULL	NULL	NULL	23
4472	863	Hyperphagia	5	2018-01-23 00:41:24	2020-05-30 08:04:13	0	NULL	NULL	NULL	NULL	NULL	0
4473	864	Bleeding per rectum	1	2018-01-23 00:45:49	2020-07-14 04:58:29	0	NULL	NULL	NULL	NULL	NULL	21
4474	864	Rigidity over left lower quadrant	2	2018-01-23 00:45:49	2020-07-14 04:58:29	0	NULL	NULL	NULL	NULL	NULL	5
4475	864	Vomiting	3	2018-01-23 00:45:49	2020-07-14 04:58:29	0	NULL	NULL	NULL	NULL	NULL	26
4476	864	Generalized abdominal distension	4	2018-01-23 00:45:49	2020-07-14 04:58:29	0	NULL	NULL	NULL	NULL	NULL	16
4477	864	Fever	5	2018-01-23 00:45:49	2020-07-14 04:58:29	1	NULL	NULL	NULL	NULL	NULL	32
4478	865	Ultrasonogram of abdomen	1	2018-01-23 00:48:14	2020-07-14 12:12:50	0	NULL	NULL	NULL	NULL	NULL	8
4479	865	CT abdomen	2	2018-01-23 00:48:14	2020-07-14 12:12:50	1	NULL	NULL	NULL	NULL	NULL	25
4480	865	MRI of abdomen	3	2018-01-23 00:48:14	2020-07-14 12:12:50	0	NULL	NULL	NULL	NULL	NULL	17
4481	865	Colonoscopy	4	2018-01-23 00:48:14	2020-07-14 12:12:50	0	NULL	NULL	NULL	NULL	NULL	33
4482	865	Mesenteric angiography	5	2018-01-23 00:48:14	2020-07-14 12:12:50	0	NULL	NULL	NULL	NULL	NULL	17
4483	866	Weight loss is unlikely to be beneficial	1	2018-01-23 00:50:22	2020-05-30 08:04:13	0	NULL	NULL	NULL	NULL	NULL	0
4484	866	LH to FSH ratio is likely to be more than 3	2	2018-01-23 00:50:22	2020-07-02 05:57:43	1	NULL	NULL	NULL	NULL	NULL	57
4485	866	Clomiphene is contraindicated in this patient	3	2018-01-23 00:50:22	2020-07-02 05:57:43	0	NULL	NULL	NULL	NULL	NULL	21
4486	866	Modified Ferriman-Gallwey scoring is used for grading acanthosis nigricans	4	2018-01-23 00:50:22	2020-07-02 05:57:43	0	NULL	NULL	NULL	NULL	NULL	14
4487	866	Free testosterone is likely to be low	5	2018-01-23 00:50:22	2020-07-02 05:57:43	0	NULL	NULL	NULL	NULL	NULL	7
4488	867	The wet mount would have shown motile flagellates	1	2018-01-23 00:53:19	2020-07-14 09:59:49	0	NULL	NULL	NULL	NULL	NULL	18
4489	867	Antibiotic use is not a risk factor	2	2018-01-23 00:53:19	2020-05-30 08:04:13	0	NULL	NULL	NULL	NULL	NULL	0
4490	867	Gardnerella is the pathogen in this case	3	2018-01-23 00:53:19	2020-07-14 09:59:49	1	NULL	NULL	NULL	NULL	NULL	73
4491	867	Metronidazole is contraindicated	4	2018-01-23 00:53:19	2020-05-30 08:04:13	0	NULL	NULL	NULL	NULL	NULL	0
4492	867	Clindamycin is contraindicated	5	2018-01-23 00:53:19	2020-07-14 09:59:49	0	NULL	NULL	NULL	NULL	NULL	9
4493	868	Laparoscopy is the not the definitive method of diagnosis	1	2018-01-23 00:57:01	2020-05-30 08:04:14	0	NULL	NULL	NULL	NULL	NULL	0
4494	868	A chocolate cyst is unlikely in this case	2	2018-01-23 00:57:01	2020-07-12 05:49:38	0	NULL	NULL	NULL	NULL	NULL	10
4495	868	The lesions usually appear innocuous	3	2018-01-23 00:57:01	2020-07-12 05:49:38	0	NULL	NULL	NULL	NULL	NULL	30
4496	868	Autoantibodies against Thomsen-Friedenreich antigen are not a feature	4	2018-01-23 00:57:01	2020-05-30 08:04:14	0	NULL	NULL	NULL	NULL	NULL	0
4497	868	Surgical management is the mainstay of treatment	5	2018-01-23 00:57:01	2020-07-12 05:49:38	1	NULL	NULL	NULL	NULL	NULL	60
4498	869	Squamous cell carcinoma is the most common vulval malignancy	1	2018-01-23 00:58:30	2020-06-16 05:26:52	1	NULL	NULL	NULL	NULL	NULL	70
4499	869	This patient has Stage 2 disease	2	2018-01-23 00:58:30	2020-06-16 05:26:52	0	NULL	NULL	NULL	NULL	NULL	10
4500	869	Treatment for this patient is radical vulvectomy	3	2018-01-23 00:58:30	2020-06-16 05:26:52	0	NULL	NULL	NULL	NULL	NULL	20
4501	869	Biopsy is not needed	4	2018-01-23 00:58:30	2020-05-30 08:04:14	0	NULL	NULL	NULL	NULL	NULL	0
